Objective function,Crossover,Selection,Tournament percentage,Seed,Algorithm solution,Algorithm fitness
F52014,one_point,roulette,0.1,3558808748,[46.591232761186404; -39.46038842699973; -86.15441703847704; 52.16677292823951; 83.63940397352411; -1.0114472691010974; 7.13430864421332; -14.622377972502903; 23.598526906178392; 81.5710584860987],520.9705634906369
F52014,one_point,roulette,0.1,2456587171,[8.157501563732694; 24.150859871935467; 59.770765963844156; 61.95880456154353; -59.037675911909005; 96.04478379010445; -73.47891289415873; -61.62689508506083; -38.82383947736672; 28.698956249324823],520.8853665585366
F52014,one_point,roulette,0.1,3093467603,[50.230728981864814; 75.87167051561511; 85.21907839676112; -3.9756874785349225; 16.66472348996173; -58.81129404256627; 67.90676002665518; 56.209515716920066; -68.51184035368176; 62.42140674759412],520.9552444378668
F52014,one_point,roulette,0.1,1742548010,[82.33886395984564; 69.00750516664476; 3.3609009205711544; -34.98455738061335; -42.63314731269243; -99.11076740302927; 68.21675490656227; 35.063503084400395; -38.45625661029541; -80.28706996661879],520.878090899123
F52014,one_point,roulette,0.1,997595803,[44.33630702906305; 4.913605309160289; -2.456558073906919; 8.160748454324974; -60.770308138728794; -67.85928571045471; 57.989498402548065; -50.73317023096444; 93.4401559534385; 39.84202809320624],520.7811552922221
F52014,one_point,roulette,0.1,791062406,[0.2442881250408533; -73.70626893162573; 57.74659136375041; 87.13145637517948; 28.306273104446035; 34.9045822237332; -59.14006018397051; 89.12461454130863; -54.869261321119026; 84.42110610680814],521.0703850598301
F52014,one_point,roulette,0.1,894936249,[-17.43869316650715; 7.022060356164843; 80.75730424519224; -15.366169401488449; -42.30555736611974; 50.95349171798432; 70.59907692486743; 21.616808055338495; 9.960512509299562; 13.789564692263951],520.8874576082566
F52014,one_point,roulette,0.1,3374595658,[-40.061946316584596; 56.7441464784778; -30.15584365113358; -24.840717861013232; -53.32622279253456; -32.121855627970476; 75.60792525452226; 93.82952639324884; -87.21401376041852; 51.095020832096594],520.9549663206764
F52014,one_point,roulette,0.1,380436858,[-66.79084409324334; -84.40412761759828; 50.04659967195661; 42.85872092544113; 93.53001643881564; 27.182578215919875; 75.25679085240847; -65.68153483703799; -71.67343015647174; -75.66527676277045],521.0936961061548
F52014,one_point,roulette,0.2,1056978591,[-93.58480228028039; 51.87991191677514; -35.994497556086415; -89.26350496228861; 9.439775273548648; 74.82182687367217; -48.03740550412068; 26.906310801416097; -93.15009128862471; 31.406615878349868],520.8058311987304
F52014,one_point,roulette,0.2,564473903,[-71.25615754669276; -71.99539927133567; -69.49288259766763; 29.30530954520222; -66.28128985251611; -68.51175442152532; 98.80200496905354; 53.36276291146763; 0.8038213865782637; -61.097793609437126],520.9811924209571
F52014,one_point,roulette,0.2,421315319,[73.64972022458207; 16.801839934716426; 38.31493238115843; -69.28291949114438; -18.71352643561879; -19.145916982982754; 96.46924802633677; -49.549174773630035; 76.46995114827723; -24.844432124899484],520.950302443019
F52014,one_point,roulette,0.2,2413064047,[75.71513824201213; -58.774961301834395; -9.704848685948718; -59.59533553274294; -27.22058043704341; -5.335412830059383; -51.06545113877381; 86.37304636875669; 37.72041762160214; 36.68405702030256],520.8561647438946
F52014,one_point,roulette,0.2,2739832261,[32.249303290681155; -50.98465702266608; -55.729445504052386; -97.37820953742144; -24.97253644939947; -38.84179804757524; -37.14328387435346; 96.79210425229343; -51.375594486799116; -71.2056579276438],520.7438457708581
F52014,one_point,roulette,0.2,237226028,[3.4850935377657635; -14.702828094712615; -34.0683733293083; -70.11344670247317; -73.6244337710395; 63.623131266185226; -47.66139578946249; 73.01886815910507; 17.063264987448264; 64.00542500761767],520.9822911381631
F52014,one_point,roulette,0.2,3731737809,[-84.24018120015435; -59.92130009736385; -32.7236385953741; 69.59493917868096; -42.61519179439184; 11.349540961545628; 27.175508048253064; 44.838744081347926; -32.48478158739235; 26.742560003405288],520.9232163476227
F52014,one_point,roulette,0.2,4132538472,[-93.67435700302107; 22.44486641931603; -80.03485527006553; 27.033616307294068; -36.56111581590879; -25.903331703041374; 72.4107967877473; -63.783856478637006; -73.13292444370556; 94.88393760340682],521.101477015757
F52014,one_point,roulette,0.2,4184311703,[39.60148329239598; -43.966422338508494; 92.4254059365002; -21.892405616862447; 2.9837625860647705; 56.17732375115955; -55.9448967283823; 49.66220348926879; -68.9926305300448; 38.55949657965624],520.887858358647
F52014,one_point,roulette,0.2,3601881862,[-27.954802303200708; -34.23187777044954; -46.20417519594715; -69.86936127238434; 35.02258125623504; 47.512390148490795; 69.21186408407289; 76.01433285242908; 10.863335593065074; -44.224005599612994],521.1396618484744
F52014,one_point,roulette,0.3,916982344,[94.18438574062799; 51.43981059796329; -13.41268517461846; -13.540052833013448; -8.917054037447556; -72.66300822439355; -32.157914703750095; -87.58995560759999; 86.43483765252151; 41.42092238367451],521.1793577594206
F52014,one_point,roulette,0.3,757681950,[29.64620385808118; 70.57499550223781; 96.32597512161462; 60.31239269962083; -72.92080897616074; 7.651372167990701; 34.20448520785064; 74.45888449918417; -89.29606730109884; -85.71964917719481],521.0365421373119
F52014,one_point,roulette,0.3,4147170907,[99.63503753702486; 96.14324851987348; -74.3075563325035; -92.49196678424336; 59.8749992087823; 52.99952724268567; 40.83786874030528; -68.1639129505562; 12.826018947504195; 90.5492423252073],521.1550873478643
F52014,one_point,roulette,0.3,843665538,[70.6097762804024; -41.40884305654229; -92.33770999820467; 97.47156166334031; -99.12305819219107; 35.794669451573725; -86.2634490774566; -17.901398038973014; 74.80464810066502; 36.702629947003004],520.9976179201532
F52014,one_point,roulette,0.3,396950379,[-36.77567758720477; 66.58739554247094; -75.31114790873838; -90.74479029644284; 65.69484301497056; 37.51438662539451; -50.34654968720012; 24.03642675925812; 86.90701991515806; -83.86788839386172],521.0285036425421
F52014,one_point,roulette,0.3,3452137006,[-84.71429530350758; -28.843635745479034; -44.92660636029555; 98.2156092614014; 70.9705026288567; 38.02996573233378; -55.150465475817015; -95.61462583011489; -2.0185870635685603; -85.22508242183544],521.1484205002334
F52014,one_point,roulette,0.3,181030170,[23.90613090284978; -9.669638759234857; -34.282918552702554; 25.962336692312377; -44.703255112520864; 61.18246819216148; -78.68034007622018; 12.648746068235738; 16.563572521331935; 31.46664982670427],521.2775946360127
F52014,one_point,roulette,0.3,1436786280,[-81.59569182370403; -22.935276492319815; 46.52163929035186; 77.62272791192478; 58.63574679666121; -24.961108480432202; -13.95549185781239; 90.56406130587425; -7.813416698951102; 31.930265735776857],521.0946489922833
F52014,one_point,roulette,0.3,546614221,[33.14964516310596; 65.26793967875619; 27.8249996895575; 29.644164029910996; -83.73416450878477; 0.09662726938974231; -15.975235064391029; -92.188258233359; -85.31932563390974; -51.357811688214625],520.8091940613022
F52014,one_point,roulette,0.3,1121598314,[-89.8500136090282; 83.49880841488556; 19.566209774724697; 38.593223077000346; 20.480924972214837; -92.4838107420142; -58.44513393241788; 47.371876460945174; -68.61391521049379; 57.056401220280264],521.1078770953962
F52014,one_point,roulette,0.4,2645077217,[94.08691205042462; 67.16893397410612; -50.60674986009435; -43.04755076072622; -99.65660463601753; 65.21191281286872; -37.86204827787463; -28.034271075808846; 84.58947183723336; -78.74028831920353],521.1336075023735
F52014,one_point,roulette,0.4,950308948,[58.32636565816841; -60.91521976534473; -24.2181687813991; -36.06219243630817; -61.32234791745863; 42.53185607155149; -75.80104858239287; 36.82907736239406; -55.63863229202746; -14.535990978189076],521.0288205115232
F52014,one_point,roulette,0.4,1107488513,[-39.445796633221406; -7.054984995369296; 5.901455591981602; 56.84605632403765; 63.65958667401944; -90.33023641653406; -47.133984034376496; -2.7910663821907775; -27.96147958794299; -53.35734931380143],520.740724395725
F52014,one_point,roulette,0.4,3328575868,[-1.6656919338446414; 9.673425343252177; -54.451754770376205; -39.730398534292966; -30.438957886567735; 29.913271602736984; -47.320985279774504; 34.680014204828325; 4.356629386466977; 39.40073128832702],520.8061983749042
F52014,one_point,roulette,0.4,2015007246,[98.64978040370892; 46.85369808206434; 50.737475437049625; 66.54952186231245; 72.26478554828034; -23.142448729708036; -22.49938989420403; 87.93681761189944; -94.64759237465901; -81.7835832959669],520.8809335733961
F52014,one_point,roulette,0.4,3387228092,[-42.73319433705931; 53.59458282189627; 34.038231292809286; -82.86949672254093; -10.558513656040745; 98.81654466662312; -91.74696428310611; -56.07169518070385; 8.180765975010743; -1.6637275594002574],521.1995714834802
F52014,one_point,roulette,0.4,2626851132,[14.174151784435637; 64.64168525762315; 19.080372513651554; -16.124239770195842; 81.23329351124994; 68.87528728718169; -36.37341048923757; 9.705270155500926; -11.734972278749026; -85.13266738329348],521.0442520087289
F52014,one_point,roulette,0.4,219759668,[-57.90978890273237; 82.13880328310498; 78.02606343052142; -87.1789039005368; -62.824055900972354; -59.43083063899366; 75.17487760852634; 8.5550301511595; 18.553707498468853; -74.23292447152858],521.1789093695392
F52014,one_point,roulette,0.4,3703162288,[38.75530353468673; 77.98975843243838; -74.38439480391918; -68.46476512547216; 69.72565278353679; -47.7854096734005; 97.69576905199048; 88.58291821714744; 47.85852903679228; -98.68274923318631],520.6162083712645
F52014,one_point,roulette,0.4,3097356991,[52.87686843748065; 48.721526184720375; 62.9957703087307; -95.18067090744566; 35.218648456012005; 74.79082674001637; -39.35911665716105; -13.43413595938145; 33.53179190878308; 56.43077603991725],521.2800111782675
F52014,one_point,roulette,0.5,2702569995,[-58.29761677280618; 80.67757843460203; -83.44977467079178; 29.83653822496791; 72.99277239013574; 37.70934163941658; 95.61322714002162; -91.17505566155549; -84.70506732462263; -99.72810554398721],521.0610256423945
F52014,one_point,roulette,0.5,1716707183,[-74.30518047391467; 41.01208037343355; 80.95469418669487; 31.893334045324735; -4.278406104335502; -24.298818807989704; -40.90657370387278; -34.53141406871217; -35.494146280966746; 81.37336624838062],521.0351552175503
F52014,one_point,roulette,0.5,3213736201,[76.45127035735166; -26.014592413009836; 58.74180727811921; -2.0623943469131945; -41.56021101226794; -42.03187861350497; 79.3561342073125; 85.57866706320155; -57.08808073953884; 44.09037589703195],520.9520565777703
F52014,one_point,roulette,0.5,2306658960,[29.87575025358794; 64.85243893394752; 0.8687377214366307; -21.62346364123539; -71.36051876418156; 86.06918666294004; 95.55685112456729; 87.1468165719441; 8.465545881195084; -13.27346427003728],520.6008437167569
F52014,one_point,roulette,0.5,206783768,[-32.322252106609454; 49.48502738273217; 85.81993252022082; 16.58532992772325; -81.38374207266585; -88.5252375989335; -69.70922290026935; -71.4634986051021; -71.4524194811816; -80.15825806995016],520.9907039868233
F52014,one_point,roulette,0.5,2233034983,[51.16944883962475; -6.918297196697637; -45.17278198727119; 66.62162225666029; -94.76632712709423; 49.30541031839854; 47.34117058331205; 26.919492712999087; 59.331159551984; 64.1248479391873],520.6775277152086
F52014,one_point,roulette,0.5,1554518154,[38.17683360868983; -69.63953817488664; -9.007362776307076; 24.632035048242813; 56.07029995895735; 35.900667735383706; 54.23414494819144; -15.635239664997357; 63.54889268773226; 13.448793127086205],521.0977617419575
F52014,one_point,roulette,0.5,4263501180,[35.59877635711857; 53.88569982718704; -87.98114247708016; 66.99258785581418; -61.988073307029; 66.70883828034411; -82.80360099028394; 53.63199752145664; -94.85527294535889; 3.4280426971658073],520.8576188619742
F52014,one_point,roulette,0.5,2019075432,[49.09992100999892; -7.492345278816927; 25.345838153202422; -13.133132671112719; 82.73656889672748; -62.70374318835792; 80.3074702829903; -47.889329021510484; -93.35332390111017; -17.322051924911904],520.8385661860349
F52014,one_point,roulette,0.5,3093888026,[-60.42620453108165; 6.946014570487307; 52.98405330460068; 53.024388527855706; -17.087388583073974; -2.6235663934836424; 63.18073473231186; -51.093218368232016; -8.00216372019753; -86.12181887289326],520.8970068097792
F52014,one_point,tournament,0.1,2263057995,[59.839253688653; -96.62693608327105; 90.67604274791378; 10.27858239407064; 89.3180259906616; -92.75970552691444; -40.612666079253046; 54.59721471830909; 15.525702200018742; -60.6304782373307],521.0959600954727
F52014,one_point,tournament,0.1,3558808748,[46.591232761186404; -39.46038842699973; -86.15441703847704; 52.16677292823951; 83.63940397352411; -1.0114472691010974; 7.13430864421332; -14.622377972502903; 23.598526906178392; 81.5710584860987],520.9705634906369
F52014,one_point,tournament,0.1,2456587171,[8.157501563732694; 24.150859871935467; 59.770765963844156; 61.95880456154353; -59.037675911909005; 96.04478379010445; -73.47891289415873; -61.62689508506083; -38.82383947736672; 28.698956249324823],520.8853665585366
F52014,one_point,tournament,0.1,3093467603,[50.230728981864814; 75.87167051561511; 85.21907839676112; -3.9756874785349225; 16.66472348996173; -58.81129404256627; 67.90676002665518; 56.209515716920066; -68.51184035368176; 62.42140674759412],520.9552444378668
F52014,one_point,tournament,0.1,1742548010,[82.33886395984564; 69.00750516664476; 3.3609009205711544; -34.98455738061335; -42.63314731269243; -99.11076740302927; 68.21675490656227; 35.063503084400395; -38.45625661029541; -80.28706996661879],520.878090899123
F52014,one_point,tournament,0.1,997595803,[44.33630702906305; 4.913605309160289; -2.456558073906919; 8.160748454324974; -60.770308138728794; -67.85928571045471; 57.989498402548065; -50.73317023096444; 93.4401559534385; 39.84202809320624],520.7811552922221
F52014,one_point,tournament,0.1,791062406,[0.2442881250408533; -73.70626893162573; 57.74659136375041; 87.13145637517948; 28.306273104446035; 34.9045822237332; -59.14006018397051; 89.12461454130863; -54.869261321119026; 84.42110610680814],521.0703850598301
F52014,one_point,tournament,0.1,894936249,[-17.43869316650715; 7.022060356164843; 80.75730424519224; -15.366169401488449; -42.30555736611974; 50.95349171798432; 70.59907692486743; 21.616808055338495; 9.960512509299562; 13.789564692263951],520.8874576082566
F52014,one_point,tournament,0.1,3374595658,[-40.061946316584596; 56.7441464784778; -30.15584365113358; -24.840717861013232; -53.32622279253456; -32.121855627970476; 75.60792525452226; 93.82952639324884; -87.21401376041852; 51.095020832096594],520.9549663206764
F52014,one_point,tournament,0.1,380436858,[-66.79084409324334; -84.40412761759828; 50.04659967195661; 42.85872092544113; 93.53001643881564; 27.182578215919875; 75.25679085240847; -65.68153483703799; -71.67343015647174; -75.66527676277045],521.0936961061548
F52014,one_point,tournament,0.2,1056978591,[-93.58480228028039; 51.87991191677514; -35.994497556086415; -89.26350496228861; 9.439775273548648; 74.82182687367217; -48.03740550412068; 26.906310801416097; -93.15009128862471; 31.406615878349868],520.8058311987304
F52014,one_point,tournament,0.2,564473903,[-71.25615754669276; -71.99539927133567; -69.49288259766763; 29.30530954520222; -66.28128985251611; -68.51175442152532; 98.80200496905354; 53.36276291146763; 0.8038213865782637; -61.097793609437126],520.9811924209571
F52014,one_point,tournament,0.2,421315319,[73.64972022458207; 16.801839934716426; 38.31493238115843; -69.28291949114438; -18.71352643561879; -19.145916982982754; 96.46924802633677; -49.549174773630035; 76.46995114827723; -24.844432124899484],520.950302443019
F52014,one_point,tournament,0.2,2413064047,[75.71513824201213; -58.774961301834395; -9.704848685948718; -59.59533553274294; -27.22058043704341; -5.335412830059383; -51.06545113877381; 86.37304636875669; 37.72041762160214; 36.68405702030256],520.8561647438946
F52014,one_point,tournament,0.2,2739832261,[32.249303290681155; -50.98465702266608; -55.729445504052386; -97.37820953742144; -24.97253644939947; -38.84179804757524; -37.14328387435346; 96.79210425229343; -51.375594486799116; -71.2056579276438],520.7438457708581
F52014,one_point,tournament,0.2,237226028,[3.4850935377657635; -14.702828094712615; -34.0683733293083; -70.11344670247317; -73.6244337710395; 63.623131266185226; -47.66139578946249; 73.01886815910507; 17.063264987448264; 64.00542500761767],520.9822911381631
F52014,one_point,tournament,0.2,3731737809,[-84.24018120015435; -59.92130009736385; -32.7236385953741; 69.59493917868096; -42.61519179439184; 11.349540961545628; 27.175508048253064; 44.838744081347926; -32.48478158739235; 26.742560003405288],520.9232163476227
F52014,one_point,tournament,0.2,4132538472,[-93.67435700302107; 22.44486641931603; -80.03485527006553; 27.033616307294068; -36.56111581590879; -25.903331703041374; 72.4107967877473; -63.783856478637006; -73.13292444370556; 94.88393760340682],521.101477015757
F52014,one_point,tournament,0.2,4184311703,[39.60148329239598; -43.966422338508494; 92.4254059365002; -21.892405616862447; 2.9837625860647705; 56.17732375115955; -55.9448967283823; 49.66220348926879; -68.9926305300448; 38.55949657965624],520.887858358647
F52014,one_point,tournament,0.2,3601881862,[-27.954802303200708; -34.23187777044954; -46.20417519594715; -69.86936127238434; 35.02258125623504; 47.512390148490795; 69.21186408407289; 76.01433285242908; 10.863335593065074; -44.224005599612994],521.1396618484744
F52014,one_point,tournament,0.3,916982344,[94.18438574062799; 51.43981059796329; -13.41268517461846; -13.540052833013448; -8.917054037447556; -72.66300822439355; -32.157914703750095; -87.58995560759999; 86.43483765252151; 41.42092238367451],521.1793577594206
F52014,one_point,tournament,0.3,757681950,[29.64620385808118; 70.57499550223781; 96.32597512161462; 60.31239269962083; -72.92080897616074; 7.651372167990701; 34.20448520785064; 74.45888449918417; -89.29606730109884; -85.71964917719481],521.0365421373119
F52014,one_point,tournament,0.3,4147170907,[99.63503753702486; 96.14324851987348; -74.3075563325035; -92.49196678424336; 59.8749992087823; 52.99952724268567; 40.83786874030528; -68.1639129505562; 12.826018947504195; 90.5492423252073],521.1550873478643
F52014,one_point,tournament,0.3,843665538,[70.6097762804024; -41.40884305654229; -92.33770999820467; 97.47156166334031; -99.12305819219107; 35.794669451573725; -86.2634490774566; -17.901398038973014; 74.80464810066502; 36.702629947003004],520.9976179201532
F52014,one_point,tournament,0.3,396950379,[-36.77567758720477; 66.58739554247094; -75.31114790873838; -90.74479029644284; 65.69484301497056; 37.51438662539451; -50.34654968720012; 24.03642675925812; 86.90701991515806; -83.86788839386172],521.0285036425421
F52014,one_point,tournament,0.3,3452137006,[-84.71429530350758; -28.843635745479034; -44.92660636029555; 98.2156092614014; 70.9705026288567; 38.02996573233378; -55.150465475817015; -95.61462583011489; -2.0185870635685603; -85.22508242183544],521.1484205002334
F52014,one_point,tournament,0.3,181030170,[23.90613090284978; -9.669638759234857; -34.282918552702554; 25.962336692312377; -44.703255112520864; 61.18246819216148; -78.68034007622018; 12.648746068235738; 16.563572521331935; 31.46664982670427],521.2775946360127
F52014,one_point,tournament,0.3,1436786280,[-81.59569182370403; -22.935276492319815; 46.52163929035186; 77.62272791192478; 58.63574679666121; -24.961108480432202; -13.95549185781239; 90.56406130587425; -7.813416698951102; 31.930265735776857],521.0946489922833
F52014,one_point,tournament,0.3,546614221,[33.14964516310596; 65.26793967875619; 27.8249996895575; 29.644164029910996; -83.73416450878477; 0.09662726938974231; -15.975235064391029; -92.188258233359; -85.31932563390974; -51.357811688214625],520.8091940613022
F52014,one_point,tournament,0.3,1121598314,[-89.8500136090282; 83.49880841488556; 19.566209774724697; 38.593223077000346; 20.480924972214837; -92.4838107420142; -58.44513393241788; 47.371876460945174; -68.61391521049379; 57.056401220280264],521.1078770953962
F52014,one_point,tournament,0.4,2645077217,[94.08691205042462; 67.16893397410612; -50.60674986009435; -43.04755076072622; -99.65660463601753; 65.21191281286872; -37.86204827787463; -28.034271075808846; 84.58947183723336; -78.74028831920353],521.1336075023735
F52014,one_point,tournament,0.4,950308948,[58.32636565816841; -60.91521976534473; -24.2181687813991; -36.06219243630817; -61.32234791745863; 42.53185607155149; -75.80104858239287; 36.82907736239406; -55.63863229202746; -14.535990978189076],521.0288205115232
F52014,one_point,tournament,0.4,1107488513,[-39.445796633221406; -7.054984995369296; 5.901455591981602; 56.84605632403765; 63.65958667401944; -90.33023641653406; -47.133984034376496; -2.7910663821907775; -27.96147958794299; -53.35734931380143],520.740724395725
F52014,one_point,tournament,0.4,3328575868,[-1.6656919338446414; 9.673425343252177; -54.451754770376205; -39.730398534292966; -30.438957886567735; 29.913271602736984; -47.320985279774504; 34.680014204828325; 4.356629386466977; 39.40073128832702],520.8061983749042
F52014,one_point,tournament,0.4,2015007246,[98.64978040370892; 46.85369808206434; 50.737475437049625; 66.54952186231245; 72.26478554828034; -23.142448729708036; -22.49938989420403; 87.93681761189944; -94.64759237465901; -81.7835832959669],520.8809335733961
F52014,one_point,tournament,0.4,3387228092,[-42.73319433705931; 53.59458282189627; 34.038231292809286; -82.86949672254093; -10.558513656040745; 98.81654466662312; -91.74696428310611; -56.07169518070385; 8.180765975010743; -1.6637275594002574],521.1995714834802
F52014,one_point,tournament,0.4,2626851132,[14.174151784435637; 64.64168525762315; 19.080372513651554; -16.124239770195842; 81.23329351124994; 68.87528728718169; -36.37341048923757; 9.705270155500926; -11.734972278749026; -85.13266738329348],521.0442520087289
F52014,one_point,tournament,0.4,219759668,[-57.90978890273237; 82.13880328310498; 78.02606343052142; -87.1789039005368; -62.824055900972354; -59.43083063899366; 75.17487760852634; 8.5550301511595; 18.553707498468853; -74.23292447152858],521.1789093695392
F52014,one_point,tournament,0.4,3703162288,[38.75530353468673; 77.98975843243838; -74.38439480391918; -68.46476512547216; 69.72565278353679; -47.7854096734005; 97.69576905199048; 88.58291821714744; 47.85852903679228; -98.68274923318631],520.6162083712645
F52014,one_point,tournament,0.4,3097356991,[52.87686843748065; 48.721526184720375; 62.9957703087307; -95.18067090744566; 35.218648456012005; 74.79082674001637; -39.35911665716105; -13.43413595938145; 33.53179190878308; 56.43077603991725],521.2800111782675
F52014,one_point,tournament,0.5,2702569995,[-58.29761677280618; 80.67757843460203; -83.44977467079178; 29.83653822496791; 72.99277239013574; 37.70934163941658; 95.61322714002162; -91.17505566155549; -84.70506732462263; -99.72810554398721],521.0610256423945
F52014,one_point,tournament,0.5,1716707183,[-74.30518047391467; 41.01208037343355; 80.95469418669487; 31.893334045324735; -4.278406104335502; -24.298818807989704; -40.90657370387278; -34.53141406871217; -35.494146280966746; 81.37336624838062],521.0351552175503
F52014,one_point,tournament,0.5,3213736201,[76.45127035735166; -26.014592413009836; 58.74180727811921; -2.0623943469131945; -41.56021101226794; -42.03187861350497; 79.3561342073125; 85.57866706320155; -57.08808073953884; 44.09037589703195],520.9520565777703
F52014,one_point,tournament,0.5,2306658960,[29.87575025358794; 64.85243893394752; 0.8687377214366307; -21.62346364123539; -71.36051876418156; 86.06918666294004; 95.55685112456729; 87.1468165719441; 8.465545881195084; -13.27346427003728],520.6008437167569
F52014,one_point,tournament,0.5,206783768,[-32.322252106609454; 49.48502738273217; 85.81993252022082; 16.58532992772325; -81.38374207266585; -88.5252375989335; -69.70922290026935; -71.4634986051021; -71.4524194811816; -80.15825806995016],520.9907039868233
F52014,one_point,tournament,0.5,2233034983,[51.16944883962475; -6.918297196697637; -45.17278198727119; 66.62162225666029; -94.76632712709423; 49.30541031839854; 47.34117058331205; 26.919492712999087; 59.331159551984; 64.1248479391873],520.6775277152086
F52014,one_point,tournament,0.5,1554518154,[38.17683360868983; -69.63953817488664; -9.007362776307076; 24.632035048242813; 56.07029995895735; 35.900667735383706; 54.23414494819144; -15.635239664997357; 63.54889268773226; 13.448793127086205],521.0977617419575
F52014,one_point,tournament,0.5,4263501180,[35.59877635711857; 53.88569982718704; -87.98114247708016; 66.99258785581418; -61.988073307029; 66.70883828034411; -82.80360099028394; 53.63199752145664; -94.85527294535889; 3.4280426971658073],520.8576188619742
F52014,one_point,tournament,0.5,2019075432,[49.09992100999892; -7.492345278816927; 25.345838153202422; -13.133132671112719; 82.73656889672748; -62.70374318835792; 80.3074702829903; -47.889329021510484; -93.35332390111017; -17.322051924911904],520.8385661860349
F52014,one_point,tournament,0.5,3093888026,[-60.42620453108165; 6.946014570487307; 52.98405330460068; 53.024388527855706; -17.087388583073974; -2.6235663934836424; 63.18073473231186; -51.093218368232016; -8.00216372019753; -86.12181887289326],520.8970068097792
F52014,arithmetic,roulette,None,2013396505,[42.43588967024127; 69.41246969458052; -24.752233003209014; -37.28077533751322; -8.234241943061434; 59.19993875124868; -75.77802716299277; -12.747398027973048; 5.0900452997597085; 58.003954653845],521.0110817694136
F52014,arithmetic,roulette,None,966905450,[-28.01142065474498; -55.562175935836635; -88.87280047748685; 27.04582539125788; 60.45530240929094; -82.97757023536042; 68.70547060769837; -90.79321928688; -9.754914931974668; 12.617009471634773],520.702782464668
F52014,arithmetic,roulette,None,1257289747,[-4.014774283258532; 5.455266379165693; 33.53199293136325; 35.25099898179886; -4.553395463374983; 90.60202899918991; 79.1926654466684; -81.8556028893635; 53.75528608551605; 73.28314387947881],521.0033454067797
F52014,arithmetic,roulette,None,558541518,[-48.47489509039382; 40.11726009383739; -5.301636517406379; 21.83616420719001; 89.10502596989673; 40.194126944410726; -15.565461473518923; 50.313408126822395; -99.06517438334947; 88.42283097660663],520.9245485528634
F52014,arithmetic,roulette,None,1033520844,[-47.95833245889087; 41.610367612583616; -57.120258764680564; -49.969189801537794; 27.681024088745716; 70.32336346869937; -21.865054103124066; 44.31257345891234; -7.135353602706942; -75.58920656944053],520.9540744361531
F52014,arithmetic,roulette,None,1875614709,[-44.23990784433083; -53.16948646641799; -68.88001432003873; 82.19270051851254; 86.38052714665096; -97.20325491525712; -78.5732817471209; 74.90530505316815; -41.95218996722028; -74.08368129537688],520.7894539102451
F52014,arithmetic,roulette,None,1135506993,[-99.81073998689858; 85.90596200763062; -98.8298820840335; -2.436999348902134; -81.14478249351593; 20.23988923343147; -98.55892625658646; 92.43248278296988; -93.6007803732178; 52.60505294739633],520.8645364351102
F52014,arithmetic,roulette,None,2911022090,[-12.62639506893855; -26.228585791222315; 55.518602696604034; 49.778239901862065; 94.73692531347868; 20.46560339465053; 23.19668622189657; -47.64210450106285; -60.328591882284414; -90.40040787586923],521.1157010451955
F52014,arithmetic,roulette,None,524372769,[44.255565331650445; -85.85418744094086; 17.257790451274076; -17.945068032677014; -60.44068456829872; -63.13635585329782; 85.41415622878787; 85.24298624280652; -68.20696312367701; -98.37840167932663],520.9298640451738
F52014,arithmetic,roulette,None,633158574,[-58.57653450972919; -94.88011556107905; 88.0628358352744; 60.67535305721657; -1.2554655891925819; 39.62038610287584; -26.01933816685178; -41.88404287076315; -82.0447823748146; -48.99733292764263],520.7987490520364
F52014,arithmetic,roulette,0.1,1734295535,[-78.94309088708346; -17.667152576157886; -7.1210060819562155; 60.15867733698876; -14.952042658685308; 77.50299322020109; -45.57142399001278; -36.45081805366273; -65.94265292481525; -3.4814784949975697],521.1780395231812
F52014,arithmetic,roulette,0.1,779727065,[21.54685277736192; 16.827617585134888; -79.55659213075549; 94.36626668658525; 26.95690303037965; 35.45266412178154; 11.206151411008364; -7.224629290708421; 14.354554142658671; 38.90767873311833],521.089667103559
F52014,arithmetic,roulette,0.1,3752514607,[71.62769600873088; 8.690398936183968; 5.2777040488761315; -94.48704448410811; -58.609082935771006; -1.1932821930797246; 10.767374220104216; -63.42627729504953; -5.728271269072295; -21.87501122295727],521.1543655991009
F52014,arithmetic,roulette,0.1,2072009737,[-75.90605573880784; 34.7556355452395; -79.02285719021262; 43.52239585635043; -39.11755059993795; -60.02066456717788; -66.92730991345553; -69.56538020878244; 5.497549432362625; 64.4226241768971],520.9230236747015
F52014,arithmetic,roulette,0.1,1792178879,[13.167720393363616; -50.211180877414265; -99.75484558718797; -18.962117531104546; 64.36622715833357; -1.8478626217150254; -5.710356118834195; -52.42455399254368; 13.41657204792876; 59.76716437221839],521.1647518526406
F52014,arithmetic,roulette,0.1,4237473101,[-95.61243048107066; 33.8251513102318; 83.46961887345626; -61.9850427544562; -90.78355698572744; -98.4703221271981; 87.84878124072353; 0.2143201634687415; 15.983375634432534; -10.08438442432751],520.949453244259
F52014,arithmetic,roulette,0.1,2203535373,[19.859680354815197; -7.950123791810711; 11.629945399922462; -33.87657817902863; -25.58519626955848; 24.127782013437795; -15.593057238104294; -6.1309259206946365; 72.55496113041181; -46.490782388950876],521.1298340110679
